id,faithfulness,answer_relevancy,context_relevancy,label
13785,1.0,0.8418010729383694,0.4166666666666667,1
12967,1.0,0.7758885886077186,0.4615384615384615,1
11155,0.3333333333333333,0.5525999187040039,0.3333333333333333,1
14340,1.0,0.7144715481052062,0.875,1
18456,0.8,0.7806736386763742,0.4285714285714285,1
13494,1.0,0.0,0.125,1
17409,1.0,0.8726839910094905,0.5,1
12141,1.0,0.6164974276562175,0.8,1
14212,1.0,0.346415955777339,0.3333333333333333,1
19693,1.0,0.5234350726034996,0.125,1
10553,1.0,0.784066648133784,0.8571428571428571,1
16334,0.5,0.3131916000863742,0.5,1
13225,1.0,0.7364954564793863,0.4285714285714285,1
15894,1.0,0.7182356838319214,0.6,1
16573,1.0,0.7111816938955929,1.0,1
10143,1.0,0.449833693260847,0.2,1
14124,1.0,0.6134764456889482,0.5,1
15113,0.8333333333333334,0.0,0.1428571428571428,1
17137,1.0,0.5413362086616763,0.0,1
12917,1.0,0.6811451555115906,0.5,1
16460,1.0,0.4827657111619657,0.5,1
14677,0.75,0.5899670107619177,1.0,1
14739,1.0,0.5638615978175638,0.0,1
16477,1.0,0.6028256071449987,0.25,1
11967,1.0,0.5583098803556097,0.0,1
17769,1.0,0.6636759744366285,0.2,1
14427,1.0,0.5443970300272554,0.3333333333333333,1
19340,1.0,0.1722584753616869,0.2,1
11850,1.0,0.9293500012109216,0.75,1
19411,1.0,0.780850870298739,0.2,1
9754,1.0,0.845944475290862,0.0555555555555555,1
10932,0.875,0.7970875072870892,0.25,1
10851,1.0,0.6968420918321673,0.5,1
14946,1.0,0.471874499287263,0.1,1
15379,1.0,0.6163930464878528,0.5714285714285714,1
18025,1.0,0.7543407291913455,0.2,1
11111,1.0,0.829203661397164,0.5714285714285714,1
11899,1.0,0.8562494984604018,0.4285714285714285,1
13814,0.8333333333333334,0.6984111181246808,0.1111111111111111,1
11455,1.0,0.8289872657949221,0.4285714285714285,1
17070,1.0,0.7098109208566744,0.5714285714285714,1
17461,0.8888888888888888,0.6948794989934847,0.6,1
11532,1.0,0.5235638436901037,1.0,1
16509,1.0,0.5761746124400559,0.5714285714285714,1
19165,1.0,0.3657972708088695,0.75,1
14529,1.0,0.3614860332170224,0.2,1
17021,1.0,0.8848134098114612,0.5,1
18647,1.0,0.636715148977505,0.5,1
9688,1.0,0.5824402078979175,0.2,1
14631,1.0,0.7902177532726951,0.5,1
13408,1.0,0.7790033859293733,0.375,1
12628,1.0,0.689739673495874,0.25,1
11614,1.0,0.0,0.5,1
13528,1.0,0.8539776008424664,0.4,1
18810,1.0,0.8185697456839188,0.5,1
16549,1.0,0.5978006811902529,0.125,1
15337,1.0,0.7249988617414213,0.5,1
13961,1.0,0.6896538049882065,0.25,1
15416,1.0,0.5632296634174511,0.75,1
18262,1.0,0.7340710264131154,0.75,1
11222,1.0,0.6838628087659782,1.0,1
12161,0.8,0.5069707518315791,0.3333333333333333,1
13355,1.0,0.8600889073071625,1.0,1
10924,1.0,0.9247778931635732,0.3333333333333333,1
12562,1.0,0.623781012629832,0.5,1
15515,1.0,0.5469293284842286,0.5,1
17986,1.0,0.7819703860492032,0.0689655172413793,1
15220,1.0,0.6279620964364719,0.3846153846153846,1
17043,1.0,0.4402942352515859,0.5,1
11392,1.0,0.7665754556879362,0.2307692307692307,1
10904,1.0,0.8991777259762833,0.4615384615384615,1
13438,1.0,0.6814837949049436,1.0,1
13838,1.0,0.7236310599506316,0.1666666666666666,1
16254,1.0,0.7778948546524417,0.4444444444444444,1
13060,0.6666666666666666,0.7586680013961454,0.5,1
12102,1.0,0.392091211617058,0.125,1
10697,1.0,0.8474388278884627,0.3333333333333333,1
13392,1.0,0.6785256693798222,0.125,1
15971,1.0,0.7166268093119857,0.7142857142857143,1
11742,1.0,0.4544141841398874,0.2,1
15396,1.0,0.7597553024768007,0.25,1
12737,1.0,0.7999147039391353,0.4285714285714285,1
9958,1.0,0.0,0.75,1
10002,1.0,0.8035749709848444,1.0,1
12654,1.0,0.6646110502668022,0.6,1
13610,1.0,0.582167497650398,0.5,1
16056,1.0,0.5198809867425788,0.8,1
16103,1.0,0.5639650522527323,0.3333333333333333,1
16314,1.0,0.5164077648137035,0.6666666666666666,1
10919,1.0,0.5593630795719648,0.5,1
9849,1.0,0.6401008125267869,1.0,1
14559,1.0,0.8470215787978462,0.4,1
11140,1.0,0.7491674055081695,0.4285714285714285,1
9981,1.0,0.6492304058973472,0.5,1
13837,1.0,0.8469200645482132,0.6,1
19114,1.0,0.814458034591671,0.3333333333333333,1
10573,1.0,0.7098796210201969,0.6666666666666666,1
13065,1.0,0.937714999604268,0.3333333333333333,1
10631,1.0,0.796775220778135,0.2,1
16019,1.0,0.8143867211587444,0.625,1
11481,1.0,0.7682732418924939,1.0,1
10453,1.0,0.8026778315309083,0.8333333333333334,1
14264,1.0,0.6151200596742255,0.1666666666666666,1
9788,1.0,0.5550444301238671,0.3333333333333333,1
15092,1.0,0.6577894656709575,0.6666666666666666,1
11821,1.0,0.932996215316436,0.5,1
19557,1.0,0.8462752878171725,0.8,1
12975,0.25,0.8605302384186452,0.3333333333333333,1
15658,1.0,0.7904572842500189,0.5,1
13448,1.0,0.5443571167541016,0.6666666666666666,1
15837,1.0,0.581913672761965,1.0,1
19065,1.0,0.5931775311026874,1.0,1
17908,1.0,0.4841687290699116,0.2666666666666666,1
17468,1.0,0.4929392002961454,0.2,1
11971,1.0,0.6750727873298099,0.3,1
9820,1.0,0.6043401132536318,0.3333333333333333,1
17889,1.0,0.7369905233821282,0.5,1
12681,1.0,0.7593602937602456,0.4166666666666667,1
14386,1.0,0.7440026239013736,0.1818181818181818,1
19392,1.0,0.7805418090799693,0.625,1
12682,1.0,0.8576720623397581,0.3846153846153846,1
11242,1.0,0.0,1.0,1
16827,0.6666666666666666,0.5906677087676406,0.2222222222222222,1
10588,1.0,0.8277898025510648,0.4,1
11948,0.5714285714285714,0.0,0.7142857142857143,1
17391,1.0,0.6738761813890445,0.2222222222222222,1
10796,1.0,0.9520273281976628,0.6666666666666666,1
13219,0.6666666666666666,0.4709218655717892,0.6,1
11988,1.0,0.6946228590810878,0.3333333333333333,1
14422,1.0,0.5820084273830117,0.6,1
17653,1.0,0.356767976510784,0.5,1
15730,1.0,0.8106144674256887,0.6666666666666666,1
13972,1.0,0.5973797045532085,0.5,1
11823,1.0,0.578720878569717,0.4,1
13829,1.0,0.6172726457769385,1.0,1
15726,0.8,0.8102074151539421,0.8,1
19154,0.8333333333333334,0.687237819924334,0.3333333333333333,1
16515,1.0,0.8137782676809718,0.25,1
10710,1.0,0.6647900288999605,0.75,1
13383,1.0,0.5929216643070667,0.25,1
18309,1.0,0.6284228956480896,0.3333333333333333,1
15072,1.0,0.8732168262117769,0.6666666666666666,1
11505,1.0,0.6667457380197659,0.4285714285714285,1
15516,1.0,0.6853425746745492,0.5,1
17738,1.0,0.8033594232956887,0.6666666666666666,1
19234,1.0,0.8002589993739444,0.8333333333333334,1
11768,0.7142857142857143,0.6908052972426505,1.0,1
10736_hallu,0.2222222222222222,0.7878158030940202,0.8571428571428571,0
12719_hallu,0.125,0.6882275796696907,0.875,0
17806_hallu,0.0909090909090909,0.9046505500758274,1.0,0
14675_hallu,0.3076923076923077,0.6220702811656648,0.6363636363636364,0
16014_hallu,0.1818181818181818,0.9165700295014476,0.6666666666666666,0
12260_hallu,0.0,0.9442075870271516,0.3333333333333333,0
18503_hallu,0.0,0.6627325500286942,0.4285714285714285,0
14592_hallu,0.0909090909090909,0.9489433615264106,0.9230769230769232,0
18968_hallu,0.0769230769230769,0.942627023008319,1.0,0
12812_hallu,0.5833333333333334,0.8513356989455708,0.5714285714285714,0
12598_hallu,0.1,0.9514493065184366,1.0,0
16818_hallu,0.1538461538461538,0.6864786738449379,0.8333333333333334,0
15424_hallu,0.2,0.8701038344812435,0.1428571428571428,0
10445_hallu,0.0769230769230769,0.7348375489403746,0.6,0
14034_hallu,0.0833333333333333,0.7841074320094653,0.9,0
15293_hallu,0.1,0.6928422580825573,1.0,0
11107_hallu,0.0,0.736178481096509,0.6,0
10629_hallu,0.0769230769230769,0.6067728998520766,0.3333333333333333,0
10762_hallu,0.0,0.863647478543042,0.2,0
19228_hallu,0.0,0.919138562182027,0.1818181818181818,0
18317_hallu,0.0909090909090909,0.0,0.5,0
19112_hallu,0.375,0.5525166288766923,0.8571428571428571,0
16639_hallu,0.0909090909090909,0.7683073739628589,0.2,0
10104_hallu,0.0,0.6840775883043374,0.0909090909090909,0
18152_hallu,0.0,0.0,1.0,0
13804_hallu,0.0,0.7139708401753198,0.5,0
11535_hallu,0.2,0.9124603603031942,0.5,0
11534_hallu,0.0,0.8785820576435062,0.1666666666666666,0
12247_hallu,0.0,0.7168269402361616,0.3846153846153846,0
12186_hallu,0.0909090909090909,0.7509968111395162,1.0,0
19011_hallu,0.0769230769230769,0.6801302013917381,0.25,0
15199_hallu,0.0,0.9114729136174926,0.238095238095238,0
17182_hallu,0.0,0.9402633591944264,0.7777777777777778,0
13513_hallu,0.0,0.7504830276130919,0.1428571428571428,0
15267_hallu,0.125,0.8486517446102728,0.7142857142857143,0
10163_hallu,0.2727272727272727,0.6276459831195677,0.5,0
19276_hallu,0.0,0.0,0.7142857142857143,0
14925_hallu,0.3333333333333333,0.8760527725017379,0.8181818181818182,0
12165_hallu,0.0,0.927051731642838,0.625,0
16239_hallu,0.25,0.9621254930579782,0.75,0
19446_hallu,0.0,0.7967777046348377,1.0,0
14401_hallu,0.0909090909090909,0.9322706901998714,0.4,0
16117_hallu,0.0,0.6490458979698651,0.25,0
19231_hallu,0.0,0.9127623567669246,1.0,0
14652_hallu,0.0,0.8670860607268942,1.0,0
16640_hallu,0.0909090909090909,0.8717477257327869,0.7142857142857143,0
11969_hallu,0.0,0.9034925913368907,0.25,0
13868_hallu,0.0,0.9029746565829364,1.0,0
9844_hallu,0.0,0.6420489195577964,0.25,0
19013_hallu,0.375,0.6691778306565709,0.6363636363636364,0
10250_hallu,0.125,0.8330212047030723,0.6,0
16305_hallu,0.1666666666666666,0.4247530551894168,0.5,0
11672_hallu,0.1818181818181818,0.9177663171605148,1.0,0
19377_hallu,0.0,0.5337023622006025,0.5,0
16492_hallu,0.1,0.7677606918757619,0.1111111111111111,0
14506_hallu,0.125,0.8121427012347516,0.5,0
10274_hallu,0.0909090909090909,0.7334295244129758,0.5,0
18087_hallu,0.0909090909090909,0.8912434340470338,0.1875,0
13623_hallu,0.0,0.9323163901026577,0.1111111111111111,0
16455_hallu,0.0,0.7240844738921167,1.0,0
12705_hallu,0.2,0.8551835467563973,0.3076923076923077,0
14086_hallu,0.0,0.6407052941962434,0.4,0
17913_hallu,0.0,0.5468695672694962,0.5,0
18715_hallu,0.0,0.8908493717073527,0.4285714285714285,0
