id,label,faithfulness,answer_relevancy,context_relevancy,filter_label,filter_confidence
14668,1,1.0,0.6224433702062441,0.25,1,0.9892666722119754
15784,1,0.7142857142857143,0.7730997345615415,1.0,1,0.6226825385245804
18237,1,1.0,0.4713009867737225,0.75,1,0.9827109825673349
19202,1,1.0,0.4583418659519759,0.1666666666666666,1,0.9888735492977108
14461,1,1.0,0.6319862771145711,0.3333333333333333,1,0.9774121082494477
13980,1,1.0,0.7477657181084846,0.5454545454545454,1,0.9840219508144106
17328,1,1.0,0.6811711536986707,0.2857142857142857,1,0.9892666722119754
19480,1,1.0,0.8539433352776452,0.5,1,0.98187017278613
13909,1,1.0,0.6182949343116954,0.2,1,0.9859132577528098
16276,1,1.0,0.5059574142702074,0.5,1,0.9790846635101063
10740,1,1.0,0.7843749783308405,0.5,1,0.9837891533064441
18326,1,1.0,0.6746488698711355,0.0833333333333333,1,0.9899130715696907
13346,1,1.0,0.7173072408506408,0.6,1,0.9840219508144106
12356,1,1.0,0.0,0.3333333333333333,1,0.9602046205248285
10368,1,1.0,0.4218309569180658,0.1818181818181818,1,0.982848165802587
16632,1,0.875,0.8282306710887993,0.3333333333333333,0,0.46626383858413156
10188,1,1.0,0.6589497507437428,0.1666666666666666,1,0.9900427478554613
16735,1,1.0,0.5741386888896681,0.1666666666666666,1,0.9888735492977108
9839,1,1.0,0.7667064974051135,0.4,1,0.9752032965583615
18791,1,1.0,0.8610491945714852,0.5714285714285714,1,0.98187017278613
15447,1,1.0,0.8354808500980191,0.375,1,0.976208485010258
18800,1,0.8333333333333334,0.7076667845312604,0.25,0,0.11281013250082389
12321,1,1.0,0.6443294831990622,0.5,1,0.9818757853615256
17849,1,1.0,0.6694921262712855,0.3333333333333333,1,0.9774121082494477
12014,1,1.0,0.7893781204463828,1.0,1,0.9875550800742092
15747,1,1.0,0.7813986338071746,1.0,1,0.9875550800742092
17923,1,1.0,0.9074099883528564,0.2272727272727272,1,0.9892633233656037
15614,1,1.0,0.5256301818032212,0.2857142857142857,1,0.9880074492993317
13636,1,1.0,0.9354792480635966,0.5454545454545454,1,0.98711278923608
16357,1,1.0,0.5606829429381002,0.1,1,0.988728819538278
10592,1,1.0,0.8701680741581409,0.7142857142857143,1,0.9850209265870249
10148,1,1.0,0.5199497046511218,0.6,1,0.9797672052726711
9978,1,1.0,0.5498799254073243,0.0909090909090909,1,0.988728819538278
17673,1,1.0,0.6540184451030937,0.5714285714285714,1,0.9818757853615256
18649,1,1.0,0.7768663710038224,1.0,1,0.9875550800742092
15820,1,1.0,0.6347120737391171,0.8,1,0.9850255786376337
16634,1,1.0,0.4777796053819909,0.1,1,0.988728819538278
15029,1,1.0,0.8165714190817909,0.2352941176470588,1,0.9904074092440582
12338,1,1.0,0.0,0.375,1,0.9547046386840342
18651,1,1.0,0.6497729644850804,0.4285714285714285,1,0.9740894474155827
17947,1,1.0,0.6078034541669697,0.3333333333333333,1,0.9774121082494477
15555,1,1.0,0.6192504938248526,0.1428571428571428,1,0.9886146035280338
10972,1,1.0,0.4196814215337957,0.3333333333333333,1,0.9739518180502014
11345,1,1.0,0.5440079293645984,0.1,1,0.988728819538278
10579,1,1.0,0.6900230600063516,0.5,1,0.9818757853615256
17500,1,1.0,0.6318292932895098,0.125,1,0.9902537129838729
19193,1,0.8,0.466826426740496,0.875,1,0.632927473579816
11233,1,1.0,0.6831693571824914,0.1666666666666666,1,0.9900427478554613
13715,1,1.0,0.8906981303974876,0.4545454545454545,1,0.98187017278613
15478,1,0.875,0.6238237887742994,0.0,0,0.23562066601898182
16238,1,1.0,0.4836364251786461,1.0,1,0.9839256288522966
10842,1,1.0,0.4585612006492907,1.0,1,0.9839256288522966
12042,1,1.0,0.905065868643996,0.6,1,0.98187017278613
13954,1,1.0,0.6845399796608184,1.0,1,0.9860799155310731
13604,1,1.0,0.8544092695324638,1.0,1,0.9860755863973473
18504,1,0.8333333333333334,0.6766219624703629,0.8,1,0.6235375318137231
15297,1,1.0,0.7468176602747851,1.0,1,0.9877344708710183
19039,1,0.9230769230769232,0.7623882138808186,0.5,0,0.20274044358507934
14830,1,1.0,0.0,0.3333333333333333,1,0.9602046205248285
12411,1,1.0,0.6456275197428661,0.3076923076923077,1,0.9892666722119754
13657,1,1.0,0.7171618424754156,0.1666666666666666,1,0.991230465923284
12614,1,1.0,0.8508464678716311,0.4444444444444444,1,0.9833689066149328
10674,1,1.0,0.7462682948606726,1.0,1,0.9877344708710183
13347,1,1.0,0.7549815789419387,0.4285714285714285,1,0.9776763019005004
13147,1,0.8,0.6218174997196472,0.1428571428571428,0,0.08883989064368425
15868,1,1.0,0.852996448633275,0.2,1,0.9859088775293242
14144,1,1.0,0.6986903628643502,0.75,1,0.9868037764386467
12307,1,1.0,0.8024086558116176,1.0,1,0.9875550800742092
12476,1,1.0,0.9180635648052068,1.0,1,0.9860755863973473
12500,1,0.5,0.7243204036781913,0.1,0,0.04627566049278121
18190,1,1.0,0.7859551664097827,0.4444444444444444,1,0.9837891533064441
15758,1,1.0,0.8219609767957469,0.4545454545454545,1,0.9837891533064441
12375,1,0.6,0.67948272321074,0.5714285714285714,0,0.47122425826988906
13133,1,1.0,0.7281669299424495,1.0,1,0.9877344708710183
17197,1,1.0,0.8046254793606414,0.4285714285714285,1,0.9768053988110562
17145,1,1.0,0.0,0.0769230769230769,1,0.995233202213423
11264,1,1.0,0.0,0.6666666666666666,1,0.9736008262646948
14619,1,0.8,0.630364964054683,0.125,0,0.10132047111188446
16576,1,1.0,0.7663178481493785,0.6,1,0.9826608716621562
16995,1,1.0,0.6237094197195056,0.8888888888888888,1,0.9860799155310731
18637,1,1.0,0.3552474813816123,0.2,1,0.9871629242996394
10183,1,1.0,0.4511804478782559,0.3333333333333333,1,0.9739518180502014
11585,1,1.0,0.7926827399633197,0.4285714285714285,1,0.9768053988110562
10828,1,1.0,0.6109481291169783,0.5,1,0.9818757853615256
15372,1,1.0,0.5683793484516922,0.25,1,0.9880074492993317
9700,1,1.0,0.8382453844138734,0.7142857142857143,1,0.9862628419323689
12606,1,1.0,0.6187970099237944,0.375,1,0.9740894474155827
13348,1,1.0,0.6107408052241744,0.1111111111111111,1,0.9911779912120238
16780,1,1.0,0.5665172169093597,0.5,1,0.9797672052726711
9995,1,1.0,0.7543113307285787,0.1666666666666666,1,0.9914405579759634
13321,1,1.0,0.5373739560798285,1.0,1,0.9844527013088281
16852,1,1.0,0.5791745364036253,0.8,1,0.9850255786376337
11869,1,0.2,0.7626292252354205,0.5,0,0.2241723964645768
19318,1,1.0,0.555750313993063,0.0909090909090909,1,0.988728819538278
15920,1,0.6,0.6856827778310057,0.6428571428571429,0,0.47122425826988906
14151,1,1.0,0.5560198366445276,0.1666666666666666,1,0.9888735492977108
17675,1,1.0,0.8222254199763679,1.0,1,0.9875550800742092
17095,1,1.0,0.4128831065225358,0.6,1,0.9813654630585206
11626,1,1.0,0.7641881923015945,0.1666666666666666,1,0.9900373983970696
9996,1,1.0,0.7497598899149084,0.75,1,0.9871185406859125
13253,1,0.9333333333333332,0.728910864309024,0.75,0,0.3633221935531428
16743,1,1.0,0.727230531274946,0.25,1,0.9905460779431835
11273,1,1.0,0.7191634074505279,0.8571428571428571,1,0.9877344708710183
14667,1,1.0,0.7756753076769217,0.8571428571428571,1,0.9875550800742092
14227,1,1.0,0.5706960153012678,0.4,1,0.9711016621693082
14378,1,1.0,0.6733022844673675,0.375,1,0.9740894474155827
14301,1,1.0,0.8876752459097709,0.75,1,0.9850209265870249
12564,1,1.0,0.7349615664996786,0.2,1,0.9875873728509345
16240,1,1.0,0.5296862416418826,1.0,1,0.9844527013088281
12641,1,1.0,0.4801462848195347,0.0,1,0.9865109151702294
18523,1,1.0,0.2135228265552527,0.2,1,0.986324383098383
10959,1,1.0,0.5537329831078409,0.125,1,0.9891090138292135
13820,1,1.0,0.8120100696696779,0.0909090909090909,1,0.9909857353332826
18988,1,1.0,0.5965908390043353,0.75,1,0.9850255786376337
15606,1,1.0,0.6186913980296204,0.3333333333333333,1,0.9774121082494477
17183,1,1.0,0.8236807736546377,0.4,1,0.9768053988110562
11510,1,1.0,0.7824405193308738,0.8,1,0.9866109581861375
12525,1,1.0,0.6267114113776507,0.25,1,0.9892666722119754
18296,1,0.875,0.6052997532520946,0.8333333333333334,1,0.5523881909220033
18158,1,1.0,0.6882731509089376,0.5,1,0.9818757853615256
9939,1,1.0,0.4797810390593374,0.3333333333333333,1,0.9739518180502014
11004,1,0.8333333333333334,0.6507617867439646,0.4444444444444444,0,0.4576561465237776
12050,1,1.0,0.7727112327139776,0.3333333333333333,1,0.9797870044887336
18351,1,1.0,0.581100716719844,0.25,1,0.9892666722119754
14196,1,1.0,0.7565025637575123,0.1428571428571428,1,0.9902109158384063
10641,1,1.0,0.4400698618535401,0.1428571428571428,1,0.9872798642404498
14076,1,1.0,0.6755489064010997,0.625,1,0.9818757853615256
14315,1,1.0,0.6673395174802116,0.1666666666666666,1,0.9900427478554613
11005,1,1.0,0.5049676707621615,0.2857142857142857,1,0.9880074492993317
19101,1,1.0,0.861513412150166,0.4285714285714285,1,0.9740814872722338
11596,1,0.8333333333333334,0.4466740798016324,0.1818181818181818,0,0.08909647009797629
10244,1,0.8571428571428571,0.7406993303741922,0.8571428571428571,1,0.6972577956293807
12538,1,1.0,0.6382933122989815,0.25,1,0.9892666722119754
15530,1,1.0,0.7764130076410312,0.5714285714285714,1,0.9837891533064441
11488,1,1.0,0.6831231021979282,0.6,1,0.9818757853615256
18809,1,1.0,0.8363595033424209,0.4166666666666667,1,0.976208485010258
18712,1,1.0,0.8217524827699667,0.625,1,0.9837891533064441
9919,1,1.0,0.5984020201383267,0.3333333333333333,1,0.9774121082494477
9929,1,1.0,0.7875047223476853,0.4285714285714285,1,0.9768053988110562
17251,1,1.0,0.7412562908292931,0.75,1,0.9868037764386467
17186,1,1.0,0.7323010334679062,0.7777777777777778,1,0.9868037764386467
19256,1,0.9090909090909092,0.8628647112149096,0.8333333333333334,0,0.33776098269505184
10665,1,1.0,0.526562736641226,0.3333333333333333,1,0.9747975511367454
16499,1,1.0,0.5493470413775164,0.3076923076923077,1,0.9880074492993317
14705,1,1.0,0.5813180559875318,0.4444444444444444,1,0.9818757853615256
19624,1,0.7777777777777778,0.6686275847141849,0.1818181818181818,0,0.08909647009797629
9696,1,1.0,0.7565691082706075,0.7142857142857143,1,0.9871185406859125
15312,1,1.0,0.5905865444239374,0.3076923076923077,1,0.9892666722119754
19591,1,1.0,0.0,0.9090909090909092,1,0.9939022499075513
13391,1,1.0,0.8071904264333561,0.4,1,0.9768053988110562
15195,1,1.0,0.7026335213477791,0.5,1,0.9840219508144106
16674,1,1.0,0.0,0.5,1,0.9681256574215048
16615,1,1.0,0.658095191233805,1.0,1,0.9860799155310731
14897,1,1.0,0.7664814381699233,0.75,1,0.9856762158009952
17035,1,1.0,0.6106324004246146,0.625,1,0.9818757853615256
10996,1,1.0,0.6356127670559176,0.1666666666666666,1,0.9900427478554613
14361,1,1.0,0.7129498548377159,0.5,1,0.9840219508144106
14389,1,1.0,0.7438909196341849,0.1875,1,0.9864639685193556
17051,1,1.0,0.8449896037622792,0.2,1,0.9870781386144717
11638,1,1.0,0.6562446375467813,0.25,1,0.9892666722119754
19694,1,1.0,0.6336074947424294,0.2,1,0.9859132577528098
16907,1,1.0,0.6806283059313399,0.3333333333333333,1,0.9774121082494477
16621,1,1.0,0.4350356400674997,0.8333333333333334,1,0.9827109825673349
15323,1,1.0,0.7196120572909678,0.125,1,0.9914164849406853
16422,1,1.0,0.4559854735896513,0.1666666666666666,1,0.9888735492977108
13590,1,1.0,0.9326587215737668,0.75,1,0.9751604969213109
12903,1,1.0,0.6372181139526204,0.5,1,0.9818757853615256
17154,1,1.0,0.8000654134937794,0.6,1,0.9837891533064441
10294,1,1.0,0.8750353055525907,0.5714285714285714,1,0.98187017278613
11478,1,0.75,0.8257528156763413,0.5,0,0.4384381056001676
19690,1,1.0,0.5648714657405527,0.5,1,0.9797672052726711
13491,1,1.0,0.4816078243310142,1.0,1,0.9839256288522966
13333,1,1.0,0.8743295477286522,0.2,1,0.9859088775293242
14325,1,1.0,0.8750242109231111,0.75,1,0.9850209265870249
14116,1,1.0,0.6879781573513825,1.0,1,0.9860799155310731
15201,1,1.0,0.8508802031572488,0.1666666666666666,1,0.9908693095796229
16849,1,1.0,0.803200951449027,0.5,1,0.9837891533064441
12632,1,1.0,0.6843049680044443,1.0,1,0.9860799155310731
15350,1,1.0,0.7493148653967796,0.2,1,0.987883675778483
17204,1,1.0,0.7252851843948024,0.4,1,0.9771361564133535
19257,1,0.8888888888888888,0.7544125803760678,1.0,0,0.4927972768981179
10813,1,1.0,0.6687680543579241,0.8,1,0.9850255786376337
13007,1,1.0,0.6262887592841389,0.2,1,0.9859132577528098
18131,1,1.0,0.9468129374367784,1.0,1,0.9747490574219605
17006,1,1.0,0.8882844505550246,0.5,1,0.98187017278613
10299,1,1.0,0.748720086389465,0.1666666666666666,1,0.9914405579759634
15294,1,1.0,0.4426792349378939,0.8571428571428571,1,0.9839256288522966
17147,1,1.0,0.7149416400002585,1.0,1,0.9877344708710183
14237,1,1.0,0.854498792705758,0.4,1,0.9740814872722338
11258,1,1.0,0.8509470228407925,0.75,1,0.9862628419323689
9803,1,1.0,0.833401858561329,1.0,1,0.9872311933790865
13157,1,1.0,0.7979514593823526,0.8,1,0.9866109581861375
15712,1,1.0,0.6707225284661528,1.0,1,0.9860799155310731
10158,1,1.0,0.5669651011700639,0.2,1,0.9842668725949699
11587,1,1.0,0.7037734316863563,1.0,1,0.9877344708710183
15809,1,1.0,0.5598186031201172,0.25,1,0.9880074492993317
16882,1,1.0,0.8856698114970832,1.0,1,0.9860755863973473
17138,1,1.0,0.6032617505145872,0.6666666666666666,1,0.9850255786376337
14045,1,1.0,0.6511142306415515,0.6666666666666666,1,0.9850255786376337
11735,1,1.0,0.513822073777528,0.125,1,0.9891090138292135
18493,1,1.0,0.6519942323096046,0.2352941176470588,1,0.9892666722119754
19403,1,1.0,0.5129353641753905,0.1,1,0.988728819538278
18460,1,1.0,0.5731730522491463,0.1666666666666666,1,0.9888735492977108
19033,1,1.0,0.5890299995937048,0.4,1,0.9740894474155827
13999,1,0.75,0.4801540123836418,0.375,0,0.3499797166011681
18738,1,1.0,0.7656957801213896,0.2857142857142857,1,0.9892609103354119
13482,1,1.0,0.5260788560531243,0.5714285714285714,1,0.9797672052726711
9772,1,1.0,0.718800185839292,1.0,1,0.9877344708710183
9905,1,1.0,0.5565177214086531,0.2,1,0.9842668725949699
15219,1,1.0,0.7239156975361848,0.5,1,0.9840219508144106
14208,1,1.0,0.6994899979978664,0.5,1,0.9840219508144106
17852,1,1.0,0.7437675822741184,0.4285714285714285,1,0.9771361564133535
12283,1,0.8333333333333334,0.7703425491162573,0.1333333333333333,0,0.08662993083603253
15156,1,1.0,0.6046679672576751,0.5,1,0.9818757853615256
12922,1,1.0,0.8725167917400558,1.0,1,0.9860755863973473
18252,1,1.0,0.8680778963269661,1.0,1,0.9860755863973473
13232,1,1.0,0.6383244216337527,0.5714285714285714,1,0.9818757853615256
12384,1,1.0,0.5601485354328211,0.25,1,0.9880074492993317
19398,1,1.0,0.5614720306714501,0.8333333333333334,1,0.9832772058962634
13034,1,1.0,0.6626383690890982,0.8,1,0.9850255786376337
12078,1,1.0,0.6191767028577705,0.25,1,0.9892666722119754
12914,1,1.0,0.4613568058065939,0.28,1,0.9880074492993317
10583,1,1.0,0.8613096507001184,0.0833333333333333,1,0.9906495868846759
14481,1,1.0,0.7487410075782196,0.2666666666666666,1,0.9907724132708638
10000,1,1.0,0.7347095699702955,0.3333333333333333,1,0.9800761113009882
15546,1,1.0,0.4099996742786095,0.3333333333333333,1,0.9767790748454893
15291,1,1.0,0.2867323208575472,0.125,1,0.9926288332993881
13453,1,1.0,0.8883482044245411,0.7777777777777778,1,0.9850209265870249
12653,1,1.0,0.8476357018437238,0.0,1,0.9907542811046688
15686,1,1.0,0.7466925286403437,1.0,1,0.9877344708710183
13483,1,1.0,0.7379646052552569,0.3333333333333333,1,0.9800761113009882
11456,1,1.0,0.8435698381862174,0.25,1,0.9901570162816902
11429,1,1.0,0.5243493384314536,1.0,1,0.9844527013088281
13951,1,1.0,0.7418660401653594,0.5,1,0.9840219508144106
19005,1,1.0,0.8547237100819584,0.6666666666666666,1,0.9850209265870249
11868,1,1.0,0.5442507439601552,0.25,1,0.9880074492993317
15849,1,1.0,0.8228858762933141,1.0,1,0.9875550800742092
13505,1,1.0,0.2135324286167165,0.1428571428571428,1,0.9897235399878852
10985,1,1.0,0.920281135333232,0.6,1,0.98187017278613
11915,1,1.0,0.546114260267433,0.3333333333333333,1,0.9747975511367454
9728,1,1.0,0.0,0.1666666666666666,1,0.9949374639321841
11668,1,1.0,0.6462572762347879,1.0,1,0.9860799155310731
14092,1,1.0,0.6115170983270958,0.25,1,0.9892666722119754
11006,1,1.0,0.6238178711486214,0.6666666666666666,1,0.9850255786376337
15290,1,1.0,0.656190007872433,0.5,1,0.9818757853615256
18985,1,1.0,0.5245278088201094,0.2,1,0.9842668725949699
13104,1,1.0,0.2155264283451117,0.2,1,0.986324383098383
18300,1,0.875,0.6551742371465379,0.8333333333333334,1,0.5523881909220033
10945,1,1.0,0.8477664017751264,0.5,1,0.9833689066149328
14855,1,1.0,0.9273841739208452,0.75,1,0.9850209265870249
15848,1,1.0,0.4638744953235705,0.3333333333333333,1,0.9739518180502014
17676,1,1.0,0.4685125627210116,0.5,1,0.9790846635101063
18145,1,0.5,0.5455159926416476,0.0625,0,0.0400260912808877
13194,1,1.0,0.8070280235044547,0.3333333333333333,1,0.9797870044887336
17280,1,1.0,0.6048084714448945,0.0769230769230769,1,0.9899130715696907
11859,1,1.0,0.6675167183789635,0.4444444444444444,1,0.9818757853615256
12851,1,1.0,0.5289985735367357,0.5,1,0.9797672052726711
11170,1,1.0,0.8655561056893942,0.625,1,0.98187017278613
18790,1,0.75,0.6110502416230176,0.1666666666666666,0,0.2873526125997213
12059,1,1.0,0.7794413679511258,0.1428571428571428,1,0.9898239294848982
14806,1,1.0,0.7230134285372701,0.1428571428571428,1,0.9899709474472644
11932,1,1.0,0.7352072604921812,0.4,1,0.9771361564133535
11130,1,1.0,0.6416608851143933,1.0,1,0.9860799155310731
11146,1,1.0,0.637206491662692,0.3333333333333333,1,0.9774121082494477
14838,1,1.0,0.4918661535695074,0.3333333333333333,1,0.9739518180502014
16264,1,1.0,0.5342541464229368,0.125,1,0.9891090138292135
11803,1,0.8571428571428571,0.2864925169906544,0.5714285714285714,1,0.5445911198987067
11312,1,1.0,0.8027318981394678,1.0,1,0.9875550800742092
19295,1,0.5,0.8489479140808394,0.5,0,0.4384381056001676
12684,1,1.0,0.8757446921025003,0.375,1,0.9740814872722338
16427,1,1.0,0.7378513341442005,0.25,1,0.9905460779431835
12245,1,1.0,0.3984311824917135,0.3333333333333333,1,0.9767790748454893
15460,1,1.0,0.5392697976160047,0.4,1,0.9711016621693082
15251,1,1.0,0.4316116544592485,0.2,1,0.9842668725949699
12406,1,1.0,0.6267699658243483,1.0,1,0.9860799155310731
13257,1,1.0,0.8325897638665065,0.0909090909090909,1,0.9907502972850798
11691,1,1.0,0.786948337890828,0.25,1,0.9904074092440582
10505,1,1.0,0.6950099813484033,1.0,1,0.9877344708710183
12895,1,1.0,0.3436954341522515,1.0,1,0.9719234992154528
13965,1,1.0,0.5909583194890619,0.8571428571428571,1,0.9860799155310731
16106,1,1.0,0.6773602986386201,1.0,1,0.9860799155310731
16086,1,1.0,0.4618421518655433,0.75,1,0.9827109825673349
15757,1,0.8,0.1541801368251701,0.1428571428571428,0,0.09850915987408901
9750,1,1.0,0.7635034527461939,0.3333333333333333,1,0.9741412139963715
11007,1,1.0,0.5838727121599749,0.1428571428571428,1,0.9886146035280338
11137,1,0.75,0.6085512544474315,1.0,1,0.6291478462764917
11169,1,1.0,0.637681102592251,0.2222222222222222,1,0.9898092141401271
13785,1,1.0,0.8418010729383694,0.4166666666666667,1,0.976208485010258
12967,1,1.0,0.7758885886077186,0.4615384615384615,1,0.9837891533064441
11155,1,0.3333333333333333,0.5525999187040039,0.3333333333333333,1,0.5670351134936764
14340,1,1.0,0.7144715481052062,0.875,1,0.9877344708710183
18456,1,0.8,0.7806736386763742,0.4285714285714285,0,0.36290952878531535
13494,1,1.0,0.0,0.125,1,0.9953950155149003
17409,1,1.0,0.8726839910094905,0.5,1,0.98187017278613
12141,1,1.0,0.6164974276562175,0.8,1,0.9850255786376337
14212,1,1.0,0.346415955777339,0.3333333333333333,1,0.9548443889767118
19693,1,1.0,0.5234350726034996,0.125,1,0.9891090138292135
10553,1,1.0,0.784066648133784,0.8571428571428571,1,0.9875550800742092
16334,1,0.5,0.3131916000863742,0.5,1,0.5249862206735286
13225,1,1.0,0.7364954564793863,0.4285714285714285,1,0.9771361564133535
15894,1,1.0,0.7182356838319214,0.6,1,0.9840219508144106
16573,1,1.0,0.7111816938955929,1.0,1,0.9877344708710183
10143,1,1.0,0.449833693260847,0.2,1,0.9842668725949699
14124,1,1.0,0.6134764456889482,0.5,1,0.9818757853615256
15113,1,0.8333333333333334,0.0,0.1428571428571428,0,0.04659790727981871
17137,1,1.0,0.5413362086616763,0.0,1,0.9865109151702294
12917,1,1.0,0.6811451555115906,0.5,1,0.9818757853615256
16460,1,1.0,0.4827657111619657,0.5,1,0.9790846635101063
14677,1,0.75,0.5899670107619177,1.0,1,0.6291478462764917
14739,1,1.0,0.5638615978175638,0.0,1,0.9865109151702294
16477,1,1.0,0.6028256071449987,0.25,1,0.9892666722119754
11967,1,1.0,0.5583098803556097,0.0,1,0.9865109151702294
17769,1,1.0,0.6636759744366285,0.2,1,0.9859132577528098
14427,1,1.0,0.5443970300272554,0.3333333333333333,1,0.9747975511367454
19340,1,1.0,0.1722584753616869,0.2,1,0.986324383098383
11850,1,1.0,0.9293500012109216,0.75,1,0.9850209265870249
19411,1,1.0,0.780850870298739,0.2,1,0.9874058580879049
9754,1,1.0,0.845944475290862,0.0555555555555555,1,0.9907502972850798
10932,1,0.875,0.7970875072870892,0.25,0,0.15171403047798437
10851,1,1.0,0.6968420918321673,0.5,1,0.9840219508144106
14946,1,1.0,0.471874499287263,0.1,1,0.988728819538278
15379,1,1.0,0.6163930464878528,0.5714285714285714,1,0.9818757853615256
18025,1,1.0,0.7543407291913455,0.2,1,0.987883675778483
11111,1,1.0,0.829203661397164,0.5714285714285714,1,0.9833689066149328
11899,1,1.0,0.8562494984604018,0.4285714285714285,1,0.9740814872722338
13814,1,0.8333333333333334,0.6984111181246808,0.1111111111111111,0,0.269583242776971
11455,1,1.0,0.8289872657949221,0.4285714285714285,1,0.976208485010258
17070,1,1.0,0.7098109208566744,0.5714285714285714,1,0.9840219508144106
17461,1,0.8888888888888888,0.6948794989934847,0.6,0,0.33875906166373865
11532,1,1.0,0.5235638436901037,1.0,1,0.9844527013088281
16509,1,1.0,0.5761746124400559,0.5714285714285714,1,0.9818757853615256
