id,label,faithfulness,answer_relevancy,context_relevancy
15614,1,1.0,0.5256301818032212,0.2857142857142857
13636,1,1.0,0.9354792480635966,0.5454545454545454
16357,1,1.0,0.5606829429381002,0.1
10592,1,1.0,0.8701680741581409,0.7142857142857143
10148,1,1.0,0.5199497046511218,0.6
9978,1,1.0,0.5498799254073243,0.0909090909090909
17673,1,1.0,0.6540184451030937,0.5714285714285714
18649,1,1.0,0.7768663710038224,1.0
15820,1,1.0,0.6347120737391171,0.8
16634,1,1.0,0.4777796053819909,0.1
15029,1,1.0,0.8165714190817909,0.2352941176470588
12338,1,1.0,0.0,0.375
18651,1,1.0,0.6497729644850804,0.4285714285714285
17947,1,1.0,0.6078034541669697,0.3333333333333333
15555,1,1.0,0.6192504938248526,0.1428571428571428
10972,1,1.0,0.4196814215337957,0.3333333333333333
11345,1,1.0,0.5440079293645984,0.1
10579,1,1.0,0.6900230600063516,0.5
17500,1,1.0,0.6318292932895098,0.125
19193,1,0.8,0.466826426740496,0.875
11233,1,1.0,0.6831693571824914,0.1666666666666666
13715,1,1.0,0.8906981303974876,0.4545454545454545
15478,1,0.875,0.6238237887742994,0.0
16238,1,1.0,0.4836364251786461,1.0
10842,1,1.0,0.4585612006492907,1.0
12042,1,1.0,0.905065868643996,0.6
13954,1,1.0,0.6845399796608184,1.0
13604,1,1.0,0.8544092695324638,1.0
18504,1,0.8333333333333334,0.6766219624703629,0.8
15297,1,1.0,0.7468176602747851,1.0
19039,1,0.9230769230769232,0.7623882138808186,0.5
14830,1,1.0,0.0,0.3333333333333333
12411,1,1.0,0.6456275197428661,0.3076923076923077
13657,1,1.0,0.7171618424754156,0.1666666666666666
12614,1,1.0,0.8508464678716311,0.4444444444444444
10674,1,1.0,0.7462682948606726,1.0
13347,1,1.0,0.7549815789419387,0.4285714285714285
13147,1,0.8,0.6218174997196472,0.1428571428571428
15868,1,1.0,0.852996448633275,0.2
14144,1,1.0,0.6986903628643502,0.75
12307,1,1.0,0.8024086558116176,1.0
12476,1,1.0,0.9180635648052068,1.0
12500,1,0.5,0.7243204036781913,0.1
18190,1,1.0,0.7859551664097827,0.4444444444444444
15758,1,1.0,0.8219609767957469,0.4545454545454545
12375,1,0.6,0.67948272321074,0.5714285714285714
13133,1,1.0,0.7281669299424495,1.0
17197,1,1.0,0.8046254793606414,0.4285714285714285
17145,1,1.0,0.0,0.0769230769230769
11264,1,1.0,0.0,0.6666666666666666
14619,1,0.8,0.630364964054683,0.125
16576,1,1.0,0.7663178481493785,0.6
16995,1,1.0,0.6237094197195056,0.8888888888888888
18637,1,1.0,0.3552474813816123,0.2
10183,1,1.0,0.4511804478782559,0.3333333333333333
11585,1,1.0,0.7926827399633197,0.4285714285714285
10828,1,1.0,0.6109481291169783,0.5
15372,1,1.0,0.5683793484516922,0.25
9700,1,1.0,0.8382453844138734,0.7142857142857143
12606,1,1.0,0.6187970099237944,0.375
13348,1,1.0,0.6107408052241744,0.1111111111111111
16780,1,1.0,0.5665172169093597,0.5
9995,1,1.0,0.7543113307285787,0.1666666666666666
13321,1,1.0,0.5373739560798285,1.0
16852,1,1.0,0.5791745364036253,0.8
11869,1,0.2,0.7626292252354205,0.5
19318,1,1.0,0.555750313993063,0.0909090909090909
15920,1,0.6,0.6856827778310057,0.6428571428571429
14151,1,1.0,0.5560198366445276,0.1666666666666666
17675,1,1.0,0.8222254199763679,1.0
17095,1,1.0,0.4128831065225358,0.6
11626,1,1.0,0.7641881923015945,0.1666666666666666
9996,1,1.0,0.7497598899149084,0.75
13253,1,0.9333333333333332,0.728910864309024,0.75
16743,1,1.0,0.727230531274946,0.25
11273,1,1.0,0.7191634074505279,0.8571428571428571
14667,1,1.0,0.7756753076769217,0.8571428571428571
14227,1,1.0,0.5706960153012678,0.4
14378,1,1.0,0.6733022844673675,0.375
14301,1,1.0,0.8876752459097709,0.75
12564,1,1.0,0.7349615664996786,0.2
16240,1,1.0,0.5296862416418826,1.0
12641,1,1.0,0.4801462848195347,0.0
18523,1,1.0,0.2135228265552527,0.2
10959,1,1.0,0.5537329831078409,0.125
13820,1,1.0,0.8120100696696779,0.0909090909090909
18988,1,1.0,0.5965908390043353,0.75
15606,1,1.0,0.6186913980296204,0.3333333333333333
17183,1,1.0,0.8236807736546377,0.4
11510,1,1.0,0.7824405193308738,0.8
12525,1,1.0,0.6267114113776507,0.25
18296,1,0.875,0.6052997532520946,0.8333333333333334
18158,1,1.0,0.6882731509089376,0.5
9939,1,1.0,0.4797810390593374,0.3333333333333333
11004,1,0.8333333333333334,0.6507617867439646,0.4444444444444444
12050,1,1.0,0.7727112327139776,0.3333333333333333
18351,1,1.0,0.581100716719844,0.25
14196,1,1.0,0.7565025637575123,0.1428571428571428
10641,1,1.0,0.4400698618535401,0.1428571428571428
14076,1,1.0,0.6755489064010997,0.625
14315,1,1.0,0.6673395174802116,0.1666666666666666
11005,1,1.0,0.5049676707621615,0.2857142857142857
19101,1,1.0,0.861513412150166,0.4285714285714285
11596,1,0.8333333333333334,0.4466740798016324,0.1818181818181818
10244,1,0.8571428571428571,0.7406993303741922,0.8571428571428571
12538,1,1.0,0.6382933122989815,0.25
15530,1,1.0,0.7764130076410312,0.5714285714285714
11488,1,1.0,0.6831231021979282,0.6
18809,1,1.0,0.8363595033424209,0.4166666666666667
18712,1,1.0,0.8217524827699667,0.625
9919,1,1.0,0.5984020201383267,0.3333333333333333
9929,1,1.0,0.7875047223476853,0.4285714285714285
17251,1,1.0,0.7412562908292931,0.75
17186,1,1.0,0.7323010334679062,0.7777777777777778
19256,1,0.9090909090909092,0.8628647112149096,0.8333333333333334
10665,1,1.0,0.526562736641226,0.3333333333333333
16499,1,1.0,0.5493470413775164,0.3076923076923077
14705,1,1.0,0.5813180559875318,0.4444444444444444
19624,1,0.7777777777777778,0.6686275847141849,0.1818181818181818
9696,1,1.0,0.7565691082706075,0.7142857142857143
15312,1,1.0,0.5905865444239374,0.3076923076923077
19591,1,1.0,0.0,0.9090909090909092
13391,1,1.0,0.8071904264333561,0.4
15195,1,1.0,0.7026335213477791,0.5
16674,1,1.0,0.0,0.5
16615,1,1.0,0.658095191233805,1.0
14897,1,1.0,0.7664814381699233,0.75
17035,1,1.0,0.6106324004246146,0.625
10996,1,1.0,0.6356127670559176,0.1666666666666666
14361,1,1.0,0.7129498548377159,0.5
14389,1,1.0,0.7438909196341849,0.1875
17051,1,1.0,0.8449896037622792,0.2
11638,1,1.0,0.6562446375467813,0.25
19694,1,1.0,0.6336074947424294,0.2
16907,1,1.0,0.6806283059313399,0.3333333333333333
16621,1,1.0,0.4350356400674997,0.8333333333333334
15323,1,1.0,0.7196120572909678,0.125
16422,1,1.0,0.4559854735896513,0.1666666666666666
13590,1,1.0,0.9326587215737668,0.75
12903,1,1.0,0.6372181139526204,0.5
17154,1,1.0,0.8000654134937794,0.6
10294,1,1.0,0.8750353055525907,0.5714285714285714
11478,1,0.75,0.8257528156763413,0.5
19690,1,1.0,0.5648714657405527,0.5
13491,1,1.0,0.4816078243310142,1.0
13333,1,1.0,0.8743295477286522,0.2
14325,1,1.0,0.8750242109231111,0.75
14116,1,1.0,0.6879781573513825,1.0
15201,1,1.0,0.8508802031572488,0.1666666666666666
16849,1,1.0,0.803200951449027,0.5
12632,1,1.0,0.6843049680044443,1.0
15350,1,1.0,0.7493148653967796,0.2
17204,1,1.0,0.7252851843948024,0.4
19257,1,0.8888888888888888,0.7544125803760678,1.0
10813,1,1.0,0.6687680543579241,0.8
13007,1,1.0,0.6262887592841389,0.2
18131,1,1.0,0.9468129374367784,1.0
17006,1,1.0,0.8882844505550246,0.5
10299,1,1.0,0.748720086389465,0.1666666666666666
15294,1,1.0,0.4426792349378939,0.8571428571428571
17147,1,1.0,0.7149416400002585,1.0
14237,1,1.0,0.854498792705758,0.4
11258,1,1.0,0.8509470228407925,0.75
9803,1,1.0,0.833401858561329,1.0
13157,1,1.0,0.7979514593823526,0.8
15712,1,1.0,0.6707225284661528,1.0
10158,1,1.0,0.5669651011700639,0.2
11587,1,1.0,0.7037734316863563,1.0
15809,1,1.0,0.5598186031201172,0.25
16882,1,1.0,0.8856698114970832,1.0
17138,1,1.0,0.6032617505145872,0.6666666666666666
14045,1,1.0,0.6511142306415515,0.6666666666666666
11735,1,1.0,0.513822073777528,0.125
18493,1,1.0,0.6519942323096046,0.2352941176470588
19403,1,1.0,0.5129353641753905,0.1
18460,1,1.0,0.5731730522491463,0.1666666666666666
19033,1,1.0,0.5890299995937048,0.4
13999,1,0.75,0.4801540123836418,0.375
18738,1,1.0,0.7656957801213896,0.2857142857142857
13482,1,1.0,0.5260788560531243,0.5714285714285714
9772,1,1.0,0.718800185839292,1.0
9905,1,1.0,0.5565177214086531,0.2
15219,1,1.0,0.7239156975361848,0.5
14208,1,1.0,0.6994899979978664,0.5
17852,1,1.0,0.7437675822741184,0.4285714285714285
12283,1,0.8333333333333334,0.7703425491162573,0.1333333333333333
15156,1,1.0,0.6046679672576751,0.5
12922,1,1.0,0.8725167917400558,1.0
18252,1,1.0,0.8680778963269661,1.0
13232,1,1.0,0.6383244216337527,0.5714285714285714
12384,1,1.0,0.5601485354328211,0.25
19398,1,1.0,0.5614720306714501,0.8333333333333334
13034,1,1.0,0.6626383690890982,0.8
12078,1,1.0,0.6191767028577705,0.25
12914,1,1.0,0.4613568058065939,0.28
10583,1,1.0,0.8613096507001184,0.0833333333333333
14481,1,1.0,0.7487410075782196,0.2666666666666666
10000,1,1.0,0.7347095699702955,0.3333333333333333
15546,1,1.0,0.4099996742786095,0.3333333333333333
15291,1,1.0,0.2867323208575472,0.125
13453,1,1.0,0.8883482044245411,0.7777777777777778
12653,1,1.0,0.8476357018437238,0.0
15686,1,1.0,0.7466925286403437,1.0
13483,1,1.0,0.7379646052552569,0.3333333333333333
11456,1,1.0,0.8435698381862174,0.25
11429,1,1.0,0.5243493384314536,1.0
13951,1,1.0,0.7418660401653594,0.5
19005,1,1.0,0.8547237100819584,0.6666666666666666
11868,1,1.0,0.5442507439601552,0.25
15849,1,1.0,0.8228858762933141,1.0
13505,1,1.0,0.2135324286167165,0.1428571428571428
10985,1,1.0,0.920281135333232,0.6
11915,1,1.0,0.546114260267433,0.3333333333333333
9728,1,1.0,0.0,0.1666666666666666
11668,1,1.0,0.6462572762347879,1.0
14092,1,1.0,0.6115170983270958,0.25
11006,1,1.0,0.6238178711486214,0.6666666666666666
15290,1,1.0,0.656190007872433,0.5
18985,1,1.0,0.5245278088201094,0.2
13104,1,1.0,0.2155264283451117,0.2
18300,1,0.875,0.6551742371465379,0.8333333333333334
10945,1,1.0,0.8477664017751264,0.5
14855,1,1.0,0.9273841739208452,0.75
15848,1,1.0,0.4638744953235705,0.3333333333333333
17676,1,1.0,0.4685125627210116,0.5
18145,1,0.5,0.5455159926416476,0.0625
13194,1,1.0,0.8070280235044547,0.3333333333333333
17280,1,1.0,0.6048084714448945,0.0769230769230769
11859,1,1.0,0.6675167183789635,0.4444444444444444
12851,1,1.0,0.5289985735367357,0.5
11170,1,1.0,0.8655561056893942,0.625
18790,1,0.75,0.6110502416230176,0.1666666666666666
12059,1,1.0,0.7794413679511258,0.1428571428571428
14806,1,1.0,0.7230134285372701,0.1428571428571428
11932,1,1.0,0.7352072604921812,0.4
11130,1,1.0,0.6416608851143933,1.0
11146,1,1.0,0.637206491662692,0.3333333333333333
14838,1,1.0,0.4918661535695074,0.3333333333333333
16264,1,1.0,0.5342541464229368,0.125
11803,1,0.8571428571428571,0.2864925169906544,0.5714285714285714
11312,1,1.0,0.8027318981394678,1.0
19295,1,0.5,0.8489479140808394,0.5
12684,1,1.0,0.8757446921025003,0.375
16427,1,1.0,0.7378513341442005,0.25
12245,1,1.0,0.3984311824917135,0.3333333333333333
15460,1,1.0,0.5392697976160047,0.4
15251,1,1.0,0.4316116544592485,0.2
12406,1,1.0,0.6267699658243483,1.0
13257,1,1.0,0.8325897638665065,0.0909090909090909
11691,1,1.0,0.786948337890828,0.25
10505,1,1.0,0.6950099813484033,1.0
12895,1,1.0,0.3436954341522515,1.0
13965,1,1.0,0.5909583194890619,0.8571428571428571
16106,1,1.0,0.6773602986386201,1.0
16086,1,1.0,0.4618421518655433,0.75
15757,1,0.8,0.1541801368251701,0.1428571428571428
9750,1,1.0,0.7635034527461939,0.3333333333333333
11007,1,1.0,0.5838727121599749,0.1428571428571428
11137,1,0.75,0.6085512544474315,1.0
11169,1,1.0,0.637681102592251,0.2222222222222222
13785,1,1.0,0.8418010729383694,0.4166666666666667
12967,1,1.0,0.7758885886077186,0.4615384615384615
11155,1,0.3333333333333333,0.5525999187040039,0.3333333333333333
14340,1,1.0,0.7144715481052062,0.875
18456,1,0.8,0.7806736386763742,0.4285714285714285
13494,1,1.0,0.0,0.125
17409,1,1.0,0.8726839910094905,0.5
12141,1,1.0,0.6164974276562175,0.8
14212,1,1.0,0.346415955777339,0.3333333333333333
19693,1,1.0,0.5234350726034996,0.125
10553,1,1.0,0.784066648133784,0.8571428571428571
16334,1,0.5,0.3131916000863742,0.5
13225,1,1.0,0.7364954564793863,0.4285714285714285
15894,1,1.0,0.7182356838319214,0.6
16573,1,1.0,0.7111816938955929,1.0
10143,1,1.0,0.449833693260847,0.2
14124,1,1.0,0.6134764456889482,0.5
15113,1,0.8333333333333334,0.0,0.1428571428571428
17137,1,1.0,0.5413362086616763,0.0
12917,1,1.0,0.6811451555115906,0.5
16460,1,1.0,0.4827657111619657,0.5
14677,1,0.75,0.5899670107619177,1.0
14739,1,1.0,0.5638615978175638,0.0
16477,1,1.0,0.6028256071449987,0.25
11967,1,1.0,0.5583098803556097,0.0
17769,1,1.0,0.6636759744366285,0.2
14427,1,1.0,0.5443970300272554,0.3333333333333333
19340,1,1.0,0.1722584753616869,0.2
11850,1,1.0,0.9293500012109216,0.75
19411,1,1.0,0.780850870298739,0.2
9754,1,1.0,0.845944475290862,0.0555555555555555
10932,1,0.875,0.7970875072870892,0.25
10851,1,1.0,0.6968420918321673,0.5
14946,1,1.0,0.471874499287263,0.1
15379,1,1.0,0.6163930464878528,0.5714285714285714
18025,1,1.0,0.7543407291913455,0.2
11111,1,1.0,0.829203661397164,0.5714285714285714
11899,1,1.0,0.8562494984604018,0.4285714285714285
13814,1,0.8333333333333334,0.6984111181246808,0.1111111111111111
11455,1,1.0,0.8289872657949221,0.4285714285714285
17070,1,1.0,0.7098109208566744,0.5714285714285714
17461,1,0.8888888888888888,0.6948794989934847,0.6
11532,1,1.0,0.5235638436901037,1.0
16509,1,1.0,0.5761746124400559,0.5714285714285714
19165,1,1.0,0.3657972708088695,0.75
14529,1,1.0,0.3614860332170224,0.2
17021,1,1.0,0.8848134098114612,0.5
18647,1,1.0,0.636715148977505,0.5
9688,1,1.0,0.5824402078979175,0.2
14631,1,1.0,0.7902177532726951,0.5
13408,1,1.0,0.7790033859293733,0.375
12628,1,1.0,0.689739673495874,0.25
11614,1,1.0,0.0,0.5
13528,1,1.0,0.8539776008424664,0.4
18810,1,1.0,0.8185697456839188,0.5
16549,1,1.0,0.5978006811902529,0.125
15337,1,1.0,0.7249988617414213,0.5
13961,1,1.0,0.6896538049882065,0.25
15416,1,1.0,0.5632296634174511,0.75
18262,1,1.0,0.7340710264131154,0.75
11222,1,1.0,0.6838628087659782,1.0
12161,1,0.8,0.5069707518315791,0.3333333333333333
13355,1,1.0,0.8600889073071625,1.0
10924,1,1.0,0.9247778931635732,0.3333333333333333
12562,1,1.0,0.623781012629832,0.5
15515,1,1.0,0.5469293284842286,0.5
17986,1,1.0,0.7819703860492032,0.0689655172413793
15220,1,1.0,0.6279620964364719,0.3846153846153846
17043,1,1.0,0.4402942352515859,0.5
11392,1,1.0,0.7665754556879362,0.2307692307692307
10904,1,1.0,0.8991777259762833,0.4615384615384615
13438,1,1.0,0.6814837949049436,1.0
13838,1,1.0,0.7236310599506316,0.1666666666666666
16254,1,1.0,0.7778948546524417,0.4444444444444444
13060,1,0.6666666666666666,0.7586680013961454,0.5
12102,1,1.0,0.392091211617058,0.125
10697,1,1.0,0.8474388278884627,0.3333333333333333
13392,1,1.0,0.6785256693798222,0.125
15971,1,1.0,0.7166268093119857,0.7142857142857143
11742,1,1.0,0.4544141841398874,0.2
15396,1,1.0,0.7597553024768007,0.25
12737,1,1.0,0.7999147039391353,0.4285714285714285
9958,1,1.0,0.0,0.75
10002,1,1.0,0.8035749709848444,1.0
12654,1,1.0,0.6646110502668022,0.6
13610,1,1.0,0.582167497650398,0.5
16056,1,1.0,0.5198809867425788,0.8
16103,1,1.0,0.5639650522527323,0.3333333333333333
16314,1,1.0,0.5164077648137035,0.6666666666666666
10919,1,1.0,0.5593630795719648,0.5
9849,1,1.0,0.6401008125267869,1.0
14559,1,1.0,0.8470215787978462,0.4
11140,1,1.0,0.7491674055081695,0.4285714285714285
9981,1,1.0,0.6492304058973472,0.5
13837,1,1.0,0.8469200645482132,0.6
19114,1,1.0,0.814458034591671,0.3333333333333333
10573,1,1.0,0.7098796210201969,0.6666666666666666
13065,1,1.0,0.937714999604268,0.3333333333333333
10631,1,1.0,0.796775220778135,0.2
16019,1,1.0,0.8143867211587444,0.625
11481,1,1.0,0.7682732418924939,1.0
10453,1,1.0,0.8026778315309083,0.8333333333333334
14264,1,1.0,0.6151200596742255,0.1666666666666666
9788,1,1.0,0.5550444301238671,0.3333333333333333
15092,1,1.0,0.6577894656709575,0.6666666666666666
11821,1,1.0,0.932996215316436,0.5
19557,1,1.0,0.8462752878171725,0.8
12975,1,0.25,0.8605302384186452,0.3333333333333333
15658,1,1.0,0.7904572842500189,0.5
13448,1,1.0,0.5443571167541016,0.6666666666666666
15837,1,1.0,0.581913672761965,1.0
19065,1,1.0,0.5931775311026874,1.0
17908,1,1.0,0.4841687290699116,0.2666666666666666
17468,1,1.0,0.4929392002961454,0.2
11971,1,1.0,0.6750727873298099,0.3
9820,1,1.0,0.6043401132536318,0.3333333333333333
17889,1,1.0,0.7369905233821282,0.5
12681,1,1.0,0.7593602937602456,0.4166666666666667
14386,1,1.0,0.7440026239013736,0.1818181818181818
19392,1,1.0,0.7805418090799693,0.625
12682,1,1.0,0.8576720623397581,0.3846153846153846
11242,1,1.0,0.0,1.0
16827,1,0.6666666666666666,0.5906677087676406,0.2222222222222222
10588,1,1.0,0.8277898025510648,0.4
11948,1,0.5714285714285714,0.0,0.7142857142857143
17391,1,1.0,0.6738761813890445,0.2222222222222222
10796,1,1.0,0.9520273281976628,0.6666666666666666
13219,1,0.6666666666666666,0.4709218655717892,0.6
11988,1,1.0,0.6946228590810878,0.3333333333333333
14422,1,1.0,0.5820084273830117,0.6
17653,1,1.0,0.356767976510784,0.5
15730,1,1.0,0.8106144674256887,0.6666666666666666
13972,1,1.0,0.5973797045532085,0.5
11823,1,1.0,0.578720878569717,0.4
13829,1,1.0,0.6172726457769385,1.0
15726,1,0.8,0.8102074151539421,0.8
19154,1,0.8333333333333334,0.687237819924334,0.3333333333333333
16515,1,1.0,0.8137782676809718,0.25
10710,1,1.0,0.6647900288999605,0.75
13383,1,1.0,0.5929216643070667,0.25
18309,1,1.0,0.6284228956480896,0.3333333333333333
15072,1,1.0,0.8732168262117769,0.6666666666666666
11505,1,1.0,0.6667457380197659,0.4285714285714285
15516,1,1.0,0.6853425746745492,0.5
17738,1,1.0,0.8033594232956887,0.6666666666666666
19234,1,1.0,0.8002589993739444,0.8333333333333334
11768,1,0.7142857142857143,0.6908052972426505,1.0
10736_hallu,0,0.2222222222222222,0.7878158030940202,0.8571428571428571
12719_hallu,0,0.125,0.6882275796696907,0.875
17806_hallu,0,0.0909090909090909,0.9046505500758274,1.0
14675_hallu,0,0.3076923076923077,0.6220702811656648,0.6363636363636364
16014_hallu,0,0.1818181818181818,0.9165700295014476,0.6666666666666666
12260_hallu,0,0.0,0.9442075870271516,0.3333333333333333
18503_hallu,0,0.0,0.6627325500286942,0.4285714285714285
14592_hallu,0,0.0909090909090909,0.9489433615264106,0.9230769230769232
18968_hallu,0,0.0769230769230769,0.942627023008319,1.0
12812_hallu,0,0.5833333333333334,0.8513356989455708,0.5714285714285714
12598_hallu,0,0.1,0.9514493065184366,1.0
16818_hallu,0,0.1538461538461538,0.6864786738449379,0.8333333333333334
15424_hallu,0,0.2,0.8701038344812435,0.1428571428571428
10445_hallu,0,0.0769230769230769,0.7348375489403746,0.6
14034_hallu,0,0.0833333333333333,0.7841074320094653,0.9
15293_hallu,0,0.1,0.6928422580825573,1.0
11107_hallu,0,0.0,0.736178481096509,0.6
10629_hallu,0,0.0769230769230769,0.6067728998520766,0.3333333333333333
10762_hallu,0,0.0,0.863647478543042,0.2
19228_hallu,0,0.0,0.919138562182027,0.1818181818181818
18317_hallu,0,0.0909090909090909,0.0,0.5
19112_hallu,0,0.375,0.5525166288766923,0.8571428571428571
16639_hallu,0,0.0909090909090909,0.7683073739628589,0.2
10104_hallu,0,0.0,0.6840775883043374,0.0909090909090909
18152_hallu,0,0.0,0.0,1.0
13804_hallu,0,0.0,0.7139708401753198,0.5
11535_hallu,0,0.2,0.9124603603031942,0.5
11534_hallu,0,0.0,0.8785820576435062,0.1666666666666666
12247_hallu,0,0.0,0.7168269402361616,0.3846153846153846
12186_hallu,0,0.0909090909090909,0.7509968111395162,1.0
19011_hallu,0,0.0769230769230769,0.6801302013917381,0.25
15199_hallu,0,0.0,0.9114729136174926,0.238095238095238
17182_hallu,0,0.0,0.9402633591944264,0.7777777777777778
13513_hallu,0,0.0,0.7504830276130919,0.1428571428571428
15267_hallu,0,0.125,0.8486517446102728,0.7142857142857143
10163_hallu,0,0.2727272727272727,0.6276459831195677,0.5
19276_hallu,0,0.0,0.0,0.7142857142857143
14925_hallu,0,0.3333333333333333,0.8760527725017379,0.8181818181818182
12165_hallu,0,0.0,0.927051731642838,0.625
16239_hallu,0,0.25,0.9621254930579782,0.75
19446_hallu,0,0.0,0.7967777046348377,1.0
14401_hallu,0,0.0909090909090909,0.9322706901998714,0.4
16117_hallu,0,0.0,0.6490458979698651,0.25
19231_hallu,0,0.0,0.9127623567669246,1.0
14652_hallu,0,0.0,0.8670860607268942,1.0
16640_hallu,0,0.0909090909090909,0.8717477257327869,0.7142857142857143
11969_hallu,0,0.0,0.9034925913368907,0.25
13868_hallu,0,0.0,0.9029746565829364,1.0
9844_hallu,0,0.0,0.6420489195577964,0.25
19013_hallu,0,0.375,0.6691778306565709,0.6363636363636364
10250_hallu,0,0.125,0.8330212047030723,0.6
16305_hallu,0,0.1666666666666666,0.4247530551894168,0.5
11672_hallu,0,0.1818181818181818,0.9177663171605148,1.0
19377_hallu,0,0.0,0.5337023622006025,0.5
16492_hallu,0,0.1,0.7677606918757619,0.1111111111111111
14506_hallu,0,0.125,0.8121427012347516,0.5
10274_hallu,0,0.0909090909090909,0.7334295244129758,0.5
18087_hallu,0,0.0909090909090909,0.8912434340470338,0.1875
13623_hallu,0,0.0,0.9323163901026577,0.1111111111111111
16455_hallu,0,0.0,0.7240844738921167,1.0
12705_hallu,0,0.2,0.8551835467563973,0.3076923076923077
14086_hallu,0,0.0,0.6407052941962434,0.4
17913_hallu,0,0.0,0.5468695672694962,0.5
18715_hallu,0,0.0,0.8908493717073527,0.4285714285714285
